Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Ribera Occidental y Gaza,PSE,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.58154213882,1326.56285737146,1317.46675131385,1389.16497137651,1465.04605685868,1499.49217657019,1476.17185000238,1335.55319529359,1156.21747345769,1257.69857009689,1422.19088643544,1543.70141392774,1570.10439962728,1664.24571669276,2035.20234121766,2191.78178736868,2557.07562356699,2880.79843707909,3067.43872735614,3315.29753909282,3352.11259506043,3272.15432360708,3527.61382413178,3620.36048715937,3562.33094270256,3640.89346565625,
Estados pequeos de las Islas del Pacfico,PSS,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posterior al dividendo demográfico,PST,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polinesia Francesa,PYF,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,169595.104004795,200159.961619587,198376.536426821,225485.311296472,214787.594832428,232171.822580207,261328.055113567,252586.286254644,284999.11424215,382970.739781286,409942.610410491,469417.512722337,506553.609195731,571909.049841624,631879.233405719,682661.839492241,800715.371483922,944910.503807972,1105511.55210778,1272137.90528827,1390927.80920425,1594137.23856405,1489575.5640355,1521860.52730752,1562579.52966903,1575523.4033766,1645244.05116676,1652613.98665348,1660186.53070138,1659967.21448013,1657336.44224129,1654465.19581508,1668390.17442896,1748438.89761195,1799162.68971853,1854075.40194278,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,13122.5231477254,15415.27794061,17149.4260536398,22313.027302266,61705.75051588,60108.326436222,74930.4914201507,78555.0516131155,81839.6382410094,103596.512665045,128027.290369893,127131.151910576,99745.3330495697,76112.3275979128,71508.9453573689,60389.8705815741,46243.7770905617,46962.2037768745,49546.3324353873,51151.205354242,56252.8596743918,51412.4259007331,56181.4319886151,51946.3445129308,52940.4935695535,57692.9810962095,63108.2155891229,76821.1964410139,67680.5180559937,79074.2678649369,109113.066022131,103802.852627266,109982.086794785,125644.628535557,153334.377580197,187298.362868262,216689.758885941,238135.180075408,292053.471059711,215103.77957038,245347.503484031,299970.861491271,309677.155049487,309585.153495947,305244.855751847,229462.191090576,208073.595491778,215214.753811291,239905.363519949,226000.545052823,
Rumania,ROU,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,2.79022076162245,3.2363782800309,3.40728596264671,3.60459488898391,3.59609394255461,3.67213661469202,3.68244440057988,3.7167688554026,3.45401399169258,3.69755237031899,9.58169274542952,26.4504908335792,88.0180712094215,218.973765795663,335.501208546715,503.457181403744,1130.62538236049,1644.24998347206,2453.11062102061,3603.49349468927,5304.15503003122,7007.27217639211,8895.64753958015,11406.4504207303,13455.2597751796,16172.8074678585,20384.5935412864,26284.8322915589,26065.778267098,26103.5149579409,27739.8745890811,29504.3407791441,31774.2971732002,33638.2845147408,35927.7198347001,38759.6259861873,43798.5908208844,48875.4038057172,54751.6746791163,
Federación de Rusia,RUS,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6382331111217,3.87893393627176,4.35360263354979,9.42422176346819,127.980549003163,1155.27019328739,4115.34662653296,9627.73056765657,13551.7234869578,15836.854158778,17807.3341846685,32763.2431407565,49834.940881309,61267.2827668227,74535.5522540744,91312.5473435218,118189.13083867,150570.959214448,188166.862493332,232817.38515891,289170.274696161,271787.118542533,324177.204425431,420492.572696866,475576.686679624,508586.358455907,540965.626586836,567513.630367018,583714.797512133,625454.219960254,712587.274737654,749985.955580816,
Rwanda,RWA,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,2026.85573082271,2034.46951214428,2047.20976790866,2060.91351923847,2054.19072308465,2299.46769170192,3280.26850276622,4664.27698014701,4878.40445028292,5179.46092993676,5852.51674181699,5742.05084982612,5693.18382915031,5941.93390961977,6777.61381215235,12090.1616053865,13730.2488910055,15386.4882867854,16840.2587062361,19315.8335403772,20955.4553654038,23012.6102124651,23789.6019722274,24984.9767175425,26954.9781689942,28257.8661960982,26434.757038253,25284.8719679681,25835.9287016955,26489.0064910124,29285.8345079533,33775.5789825852,40548.3590421357,45398.7910929495,27930.0390430946,58107.1318145565,70533.9166091673,86963.9585407937,89231.3214277815,96038.7317606677,101624.201930983,105843.942211762,110895.377510069,134348.062400602,158082.737862369,185091.765302088,202495.605327989,240022.24772549,297357.225035892,329568.516892455,355717.080150106,401526.38635637,445749.529037758,467684.862373484,507301.530589919,541074.816051373,586772.199206466,642206.364994658,674554.312129169,737578.591821461,
Asia meridional,SAS,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabia Saudita,SAU,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,3497.69883151429,3604.70454493506,4146.00702906926,5284.21911935,6265.57433475186,8254.6194808666,22852.8342175352,22175.33909239,28955.7855940501,31862.9452566881,31557.3349009802,41140.4215181081,56480.6366607046,60451.9894736866,47806.0732930797,38140.5865312201,33945.0720093112,28684.9888372808,23344.6775631643,22216.4343831013,21932.1518587823,22791.8953231095,27136.3312930588,29522.7552875761,29705.6805622462,28033.3522994611,27792.7356627516,28801.2128222108,31217.5854811135,32026.020242425,27821.8500735415,30029.8491764625,34392.4880446972,32567.4277511376,32607.7502717771,36037.3761537881,41944.2711553628,51677.9427809603,57615.8522067086,61896.0579363001,75293.4578223906,60424.288912383,72234.5719447903,89046.7560539839,94662.5951175511,93167.7913903444,91739.6368628667,77354.7479337834,74547.3657398125,78014.0471920446,87521.1129677694,86774.2449604553,
Sudán,SDN,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,0.037757955332589,0.039924662593001,0.042217533210822,0.041792970857553,0.041766990823099,0.042324585888203,0.042205768676951,0.044399273936619,0.045006795702583,0.048115233628517,0.05308621613821,0.05612306277528,0.059073267112424,0.070985142607595,0.088495507047478,0.104402945886338,0.125979245253276,0.15199795054234,0.172724930846977,0.19663092724906,0.235448871524527,0.3054783135507,0.408416663969591,0.508015589742655,0.624327694745179,0.829461671101168,1.092908128446,1.52930181049438,2.65580912486518,3.85527568063455,5.90422162249588,11.6769356434718,25.3736977533378,51.0533427838306,130.236216885522,275.005838188221,375.946614867884,597.118882335744,713.146081174493,828.537230590703,941.503522885199,990.862388732926,1101.29892336915,1265.34778978956,1478.61589315078,1678.98340172628,1965.88011103274,2274.98810593828,2726.73498226317,2849.67321589151,3646.64438778439,4523.80989409421,6725.26770688767,9246.82170500815,12409.8091364514,14984.3831894496,14896.2894479545,20150.6142738036,23817.3800946487,26699.8306112703,
Senegal,SEN,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,76744.5322814349,78817.1375938064,78527.2624459213,78968.9653877146,81368.9611227859,80518.051542081,80841.2488808194,78631.6488446817,80754.6449781465,78317.6310825595,84229.5066692708,84068.4018070468,90318.4686247457,89113.0434489497,105336.186030523,123044.157398806,135590.98077389,139306.452775408,139490.448130333,159759.400976607,167832.344877651,190372.351298264,218900.310884797,219773.093563702,238415.049572272,260342.523169804,275368.26831085,278927.951688321,265251.203782773,271672.642258868,261802.738221125,258672.495105407,251835.329600545,247451.007990995,322084.077601078,354757.002088798,368084.126286722,378118.177377704,401910.60608654,419027.783647597,430499.364700042,451015.477609638,457658.279146443,478746.976639969,496879.162407911,524267.445245839,544278.393647031,585842.756924741,632269.438122615,621980.645474324,633448.265133046,647269.748896888,679030.371830574,679640.331581827,689610.194366299,720834.074438183,752551.100714922,790679.989034579,814057.394937418,847714.177530644,
Singapur,SGP,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,1310.37414965986,1374.9412593985,1445.14912581419,1564.90250696379,1486.31624674196,1581.21787058138,1735.11166253102,1916.41383495146,2169.18489065606,2487.78457772338,2834.07093830004,3279.80500733589,3857.22913956514,4740.35567715458,5754.50713068437,6067.66551754619,6542.27532376924,7032.72695996215,7791.21346023114,8869.81329976925,10716.731325693,11983.4098944463,12840.2178603466,14195.1264816429,15273.435055217,14935.4686495438,14960.5267923551,16415.4824024457,18773.8132214238,20917.9702760346,23133.9830371641,25052.8614393941,26285.4033400832,29553.0276257133,32920.0993960892,35313.686513798,36989.416744036,39163.0431518336,36533.5162620413,36944.3631191169,41121.4117973022,38879.9259161162,39679.1388785785,41342.6715977784,46663.9498649279,49867.5265989992,53655.8090501469,59429.3813863447,56606.5682576917,56619.6224095367,64407.5952797981,67783.381252884,69416.4467268035,71283.3398960802,72937.4827687832,76502.9714533075,78508.2900221016,84115.7909310218,89275.4256495674,88991.2439035979,
Islas Salomón,SLB,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,155.522065553239,168.133385819417,165.98850351999,,264.80181991069,197.042051091845,217.506483366331,316.702004884726,294.722908759992,338.984740701599,404.059839338111,450.544601593163,587.865733261533,637.616787972899,683.641671105444,734.437830446303,793.529201481778,852.725867667604,875.223422012792,892.994832106213,1049.25576044898,1206.89421368808,1266.19008678678,1686.62181834506,1864.20599788017,2312.15624479159,2733.39931193741,3676.12323601914,4344.78861949282,4881.96945792278,5176.32941139319,5654.05574197644,5968.83357487562,5292.49260892745,5283.71671730229,5525.54704293667,5919.23797081543,6490.17858895317,7641.7587749352,8520.44782758721,9643.7541147497,10761.6815003179,11506.6355319781,12937.1179155118,14815.6765850263,15753.5823214594,16419.4386830844,16777.9804762221,17152.5306822214,17688.6430742755,18399.8440344759,19416.1670684896,19400.6476337779,
Sierra Leona,SLE,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,85.0680175834342,85.3283698136725,87.8436131748193,87.9346413900778,92.2992037433508,102.343535393042,105.111425165133,97.2733801729433,103.964153069947,126.450425269961,131.884471915278,124.557155332216,130.537831468451,161.184055161354,186.558371865947,202.207263773915,213.377621034284,250.156504888176,310.389069003428,353.877888784803,341.006848173009,373.025536747432,453.22682244073,518.281573779223,736.208398628729,1147.08106643583,2013.94801981778,5564.9326769922,8253.07193272249,13116.6372151097,22775.7918144564,52973.3297153606,78107.763970298,100786.632900257,124141.306680743,152788.933532561,201050.116099879,192486.980719447,239947.752849891,270641.348626226,290171.534043207,455574.178683032,529779.64537596,625591.170374557,720084.372793404,844768.955867412,957849.401851392,1075777.80044287,1217891.33716349,1324469.6836499,1598534.7959999,1949892.57403356,2460370.18157397,3105688.31261163,3233418.87408895,2985847.62591966,3153874.79907456,3687642.97888303,4235421.40458872,4753194.68362255,
El Salvador,SLV,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,274.175002569258,282.189904406622,288.187075391239,290.025602994465,293.387623370139,308.439702178125,314.615765960161,326.769854697414,363.829910677123,410.288996271175,453.492124085251,548.152796631997,678.038164711978,706.616139653352,767.798903556072,778.448178598142,736.590673166517,717.543738918957,729.738862232267,751.725947360263,769.802951583888,753.980380366293,781.059082548386,816.219823839522,840.713305882665,914.130927454167,983.180031889496,1073.31104515,1216.70106258527,1380.7076298666,1585.10945883523,1684.78598536575,1778.8375757272,1886.35964030967,1930.62349290298,2001.53800924467,2072.29984244997,2124.10288862918,2209.49650796945,2278.43184290573,2428.56951188864,2631.82041514301,2786.15792171718,2933.39567537172,2858.47963017276,2983.22977097694,3266.01206202074,3428.4071797616,3509.53149262616,3589.04219262897,3705.57794598177,3805.99366628473,3910.25719295906,4067.65944881154,4187.2500311069,
San Marino,SMR,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32339.4322716663,35022.3546944858,38349.6039786333,39727.6236253732,42535.5961455487,43123.3362910382,45269.9390798964,47650.3109882516,48970.1268585459,51212.1212121212,53121.7776003726,53689.9520273378,48026.9989615784,45438.5346953153,41154.7329522125,38903.5975704719,38828.986575738,38242.0784266116,38449.7627822743,39593.2434231733,40187.2205244032,41489.0862472109,,
Somalia,SOM,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,467.711596489369,486.475668753052,505.807167027692,525.766134044299,546.289143057446,567.353178908371,584.798298028278,601.423666159517,618.218985963893,633.205459648783,655.582953798561,679.73777195786,836.343544869087,906.701081214807,810.186633048811,1153.2127417215,1187.62170642348,1432.69471845995,1522.04135242735,1526.95956169907,2765.74265984454,3386.51792650504,4404.48197499896,5296.74916281237,9421.71985943461,13139.556826996,17895.8751350058,24493.3419256273,40526.8383497254,78432.6012085922,240658.53409313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7814.37511712566,15380.1349839599,19983.8188660806,25790.9192236261,29985.2620570179,57783.2633037383,115578.775741717,147075.843971378,173068.67866456,204498.538621122,248207.302229111,294274.343259841,341863.915566033,395694.81030641,416912.438751629,445808.109678258,499338.839570761,529242.554288557,575254.643549281,583480.002176542,608144.817552485,641539.433876777,678077.579691827,726510.081339283,780092.786511111,
África al sur del Sahara (excluido altos ingresos),SSA,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudán del Sur,SSD,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3491.40948563335,3090.24003804749,3539.65379322878,4532.53130143963,3480.23249180044,5249.43453600741,3902.31970359122,4035.44733323889,,,,,
África al sur del Sahara,SSF,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pequeños Estados,SST,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santo Tomé y Príncipe,STP,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4639.34371869711,5249.76703493459,6344.14918724861,7380.33719924286,9148.55974395448,10992.9818593403,12140.5009019844,16146.6164095372,17309.2860879256,20250.6156986922,22273.0200447165,25561.7182742465,29095.9873701759,32919.8992783685,35252.6700155406,37877.7452850026,39747.0190919964,40842.8757060301,42921.3581908763,
Suriname,SUR,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,0.692326397332129,0.72791665117788,0.76441127498404,0.807514145121736,0.839299709305049,0.937255843788666,1.12581508479839,1.26958377555922,1.35380352319864,1.4283199568726,1.49432222783929,1.63042006337513,1.69580899520803,1.86047403859065,2.26646205742884,2.59162551428874,2.82442470854787,3.58731605568588,4.10775670686925,4.36144538021214,4.42242810772924,4.93691412323959,5.07027736910788,4.87741593565234,4.73785513349894,4.73637951800692,4.76301208393807,5.1439114197458,5.9710396860704,6.83234193441153,9.58612332137947,10.8496425017373,14.4273970779113,34.0585195361051,186.477100613883,691.823714329038,770.684081239249,815.934737375183,966.296826273601,1637.82285444153,2656.21177889516,3816.25728638155,5329.22186185788,6792.19286056835,8218.90495867769,9808.57364238649,14261.0609311052,15769.3654498113,18753.7950425625,20335.9503587179,22665.678874219,27004.150028869,30363.2167938113,31027.1425830676,31257.3426017301,29254.0634121216,34500.9497541969,42212.0206625405,44888.1658787438,47431.6390963993,
República Eslovaca,SVK,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.59949233722,2176.90816311523,2257.57716847602,2648.74105802391,3178.87893585339,3686.63104935305,4100.3859595512,4542.96656078967,4950.96925785954,5297.15345754834,5875.43368369483,6388.99009772876,6942.55364417346,7719.45113070484,8595.08532690031,9396.51545272332,10489.6442507371,11752.1477789508,12750.9877337531,11899.496436028,12647.6050500906,13208.4914670761,13606.0473642641,13752.698538606,14075.4271036932,14706.9488722024,14924.4179216388,15541.1997502589,16432.764660016,17210.1064653883,
Eslovenia,SVN,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.872768010185,762.879802183523,2225.83643960575,3145.40107021678,4066.04813508103,5307.28107134529,6108.37471865025,6967.18910187335,7747.04447704389,8686.93599993949,9479.05124627625,10615.9965061293,11806.5985470261,12834.0228878312,13834.7636368735,14553.3323602306,15681.3208442209,17379.2545743022,18762.8742858613,17774.9071050254,17750.7618680815,18052.3152525546,17622.9800418927,17696.6819145874,18251.5310526775,18828.2322872785,19584.6946454358,20813.6753600969,22114.2416150488,23177.1085075955,
Suecia,SWE,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,10936.181622776,11841.0729630513,12771.0758904082,13745.3357745747,15214.6640006453,16585.8247499662,17870.4912281915,19249.13650107,20312.1388758957,21904.2064378936,24501.3985799226,26309.7664285025,28703.5967644633,31886.5981294719,35914.3668071699,42009.0808144146,47341.1224080505,51308.132663721,57025.8133580421,63779.8910206063,72316.9929815556,78920.3300569689,86316.4673596498,96668.5537204619,108352.480536142,117588.27735628,128089.5898829,138173.540487489,150328.975951963,165441.769916839,181077.828466141,192448.406272212,191026.362971121,190111.762709465,201261.168613825,216017.466530583,221291.080486615,231432.811571974,243239.331626101,255647.574124446,271429.374909618,281445.84732845,291131.454063985,301795.254396823,314692.193755712,324609.516375748,343776.915490934,362947.596067027,370107.087730244,359322.644529799,381054.914382682,394520.157393002,393207.158369868,398179.176051279,411786.788722488,434777.949923596,444925.24250271,459856.122146439,474516.408205272,488192.887566547,
Eswatini,SWZ,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,74.4389942451045,89.5102593601188,93.6888129862119,108.213729946374,127.121071860912,134.25367526122,143.033562082819,135.273092054099,140.219332555977,179.82218380072,185.737838345472,219.831207472459,246.806071254313,327.270331669355,370.501022178488,426.602209447278,459.659541620523,496.749708788938,538.745280067516,610.400922023878,718.047555702227,823.334100397778,926.785972299626,948.759037899757,1080.35821390648,1147.93728900841,1418.33484200416,1588.63099627053,2033.29680214224,2289.02201233051,3506.81075362953,3776.86420606058,4226.27783615323,4995.96183871687,5552.57398470726,6648.79866125905,7287.87752192472,8210.85708710373,8896.25458456728,9512.84971049423,11996.8693152715,13101.0496157789,14814.3409753508,16253.6652255275,17435.3221226832,19610.9761600033,21511.0263374295,23443.1589830547,25918.6567867841,28690.6172012933,30518.4601023443,32650.2650107459,37172.1623885376,40844.3948919757,43829.2500326478,46903.8321842245,50388.6101595714,52179.4458872304,54366.4609207431,56278.1232090443,
Sint Maarten (Dutch part),SXM,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44698.8725976985,46899.2248062015,50115.1487961717,50943.9953810624,50017.7561668533,59148.2022024678,57772.0540888603,56593.8602416873,52570.6117217923,52196.5858218134,,
Seychelles,SYC,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,1371.70263788969,1287.04329781529,1366.87707188593,1467.59341243138,1582.40145071456,1564.21052631579,1607.835889854,1608.86377752399,1746.39183322251,1745.44065692734,1910.44776119403,2203.12642837554,2919.91647182709,3529.49448077058,4245.99133541606,4859.00290089725,6042.49305831019,7982.39083287476,9570.39420756235,12856.1401269821,14889.1101942745,15276.0209260561,15046.6520733392,15433.2789305977,16504.1642845002,18467.5985531237,19555.3829281667,20378.3631877838,22223.9997091121,24881.8077985166,28300.746687384,28110.8476838115,31389.2853609937,33986.1320637205,33143.3191833434,32137.735047275,32717.8507400186,36596.4381329298,40601.9328818203,41391.6179579654,43304.0391465654,44886.8254476491,45655.315743583,46040.758144985,55971.6229160352,61008.809046803,66315.8829787234,81450.7308927122,105191.131146787,132110.701276089,130388.771304445,150913.18717764,164426.720496472,178040.067149162,187383.691809236,196318.001691305,200707.995606113,217087.8238369,228020.960707716,244860.301152369,
República Árabe Siria,SYR,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,671.383785589717,716.656402428177,840.540182983135,910.83049334551,983.949517877306,945.443620737755,908.838038149219,960.682912043981,1005.41439656596,1117.92580869216,1070.77477336183,1219.47584614914,1357.03090568269,1401.1381457209,2175.56165393207,2733.2513813555,3172.04271333382,3351.21896512303,3885.24306242801,4518.36341208645,5740.82402040406,7108.83486614018,7172.70800785007,7374.15664010121,7319.69919700178,7815.55982026611,9081.29413740409,11241.4108730578,15875.5765964725,17291.7491691531,21559.0802986718,24311.6856039074,28180.1256219544,30501.4967852732,36278.4036903114,39801.702165391,46824.6137254203,49130.3789654199,50670.8156130504,51148.5429766545,56255.3501196282,60569.069590359,62126.8869004612,61679.5751117385,71062.5104296234,82044.7448464085,89456.525537353,101509.217056991,,,,,,,,,,,,,
Islas Turcas y Caicos,TCA,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15842.2584804602,16629.3422333472,15784.6031336088,16382.9355083763,18187.2209737828,20533.9176721079,24561.6515259773,25456.3008063189,27648.3430549324,22019.6592973007,21028.4078383344,21835.0840399077,21345.6525568015,21716.5644525064,23779.8637224688,26182.4296156305,28240.7068027025,27545.8709416678,29554.7059604407,31353.3293184258,
Chad,TCD,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,25615.9108997874,26765.0246637006,28074.0397073467,28612.1985932782,29604.3812719023,30871.6405314743,31530.9669475821,32216.4003406287,32117.1240929061,34359.0224240682,35598.4893254042,37086.75128932,38672.0473571919,36913.475280388,39267.6979870352,45320.4069692929,49589.067092246,54003.6834985881,57953.8249796935,48304.8098409472,48345.4806476122,51658.2088206226,58111.4326299097,65642.4503877122,81009.3404252658,91086.0516375453,70473.6577005662,64596.7466473743,79001.5225884523,79210.9748143376,79379.6863858848,86007.2761450682,78359.193867682,63123.5370103423,96600.2739839963,102954.880319879,113397.360023997,120155.77215838,132475.968063518,117326.990777716,118019.317853516,144389.303819487,153599.455142139,169678.435351885,239588.682502622,347234.865325896,371129.19383953,382717.545209735,414504.744407609,377968.240654725,441637.915181019,464055.410234569,493888.065077534,483928.957195321,503774.748584904,458791.826929039,410941.989742108,386687.37284635,403337.409937658,415727.472653578,
Asia oriental y el Pacífico (BIRF y la AIF),TEA,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europa y Asia central (BIRF y la AIF),TEC,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,18791.3734338155,19405.0117494175,20089.8532635149,21510.4736959511,24487.5012108373,26863.6211467667,29931.8734361163,30720.4437002073,30784.5645448098,34202.9819544579,33183.2648395999,36098.8890322474,37640.4639296809,39334.0906811615,57242.9514364204,54886.1070523878,60054.6245510612,75840.0888321699,72196.7847588705,71782.754316047,88244.8390735358,92984.1564594477,92604.6593520418,96399.9316478872,99909.3873115715,105287.626137644,109246.329156757,108130.249883416,114798.299299952,117328.887009534,117468.69145953,117012.887212813,113563.908456995,86690.3895530786,132397.108417771,154645.378702034,172381.514002122,195029.275152582,202151.865558713,202993.528242541,215163.790446028,214463.136981693,227814.496392267,230172.780411504,217964.704414929,214363.537219066,213179.521350436,215259.919204224,243672.144944784,254244.912879639,264242.108644795,276668.703777458,291939.525292055,306908.645220994,316465.949761537,337528.836603007,354064.713063412,363544.240489188,377688.489958416,398003.62913533,
Tailandia,THA,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,2134.43657961193,2263.73582346234,2375.7864756632,2460.93823961899,2619.52466907146,2868.70749019724,3348.91474705184,3472.00023304559,3635.52381853808,3887.08635911617,3996.25467702779,4040.74696868906,4354.99443490081,5530.4359666891,6768.10368550388,7165.75508397708,7988.05452514521,9086.62972833522,10750.2070284596,12044.8030132654,13983.9446379476,15733.8016996717,17085.6488197353,18355.9294246151,19337.9503221341,20306.8028845308,21392.8842142107,24096.6123530358,28416.1193914834,33296.0342854874,38607.0543899693,43797.4335685175,48968.4143011416,55940.1881864774,62659.416469078,70923.2779023972,77142.6850400895,77412.8939568043,76342.3745511962,76885.005917712,80533.8717952457,84121.3193821338,90052.4460415676,97867.0195845178,106996.692176153,116399.489429138,127645.043187517,137141.395115387,145900.878303559,144446.292728149,160847.391863577,167464.113698696,182165.072131289,189526.048477485,193315.992275134,200008.161303804,211574.791850834,223762.213180671,235718.276251991,242380.609471961,
Tayikistán,TJK,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,0.013156091182069,0.012651138975855,0.012799334104321,0.013756783663979,0.013398386057601,0.013796852046647,0.025034116390125,0.117583045070108,1.26411618154887,3.55685965917185,12.1079445810009,52.7057408070438,87.262488833281,170.106852255073,219.783416107526,287.419882532184,405.760026132731,525.185910957859,727.870639773741,925.688968326527,1061.46107983405,1348.51320756243,1812.96823638419,2455.91843471435,2800.97648896032,3282.29132153837,3906.60096576685,4592.2359008157,4993.96446721984,5451.95813364938,5726.11067765567,6288.29032435671,6891.41363751635,7564.57895026578,8298.95404128605,
Turkmenistán,TKM,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00073371425821,0.000772776514463,0.000780843020435,0.000814339542129,0.001557063062374,0.041027292637165,0.499652312799302,4.23804804838373,30.9897641094328,361.529020517588,510.204550234712,634.193569290802,898.091974380533,1156.52041248564,1579.94497470795,1962.68767604374,2551.90202723819,3139.00515818234,3756.53623844972,4625.46690729877,5543.98733014096,10022.7583676458,11503.8995965219,12651.7210897204,16102.3639928606,19024.2791245088,20817.218327083,22692.3814304594,22514.3824568257,22363.4194291721,23054.8161070044,24383.2239372077,,
América Latina y el Caribe (BIRF y la AIF),TLA,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.085948577851,529.793700497329,508.793923012396,517.787095030345,453.478829459622,464.521698061067,446.459773009901,523.735517063042,614.434008476158,676.623999210632,806.409101591827,947.51332029527,1013.05002497807,1210.03264559371,1232.4560962795,1332.7828591777,1353.74792501854,1286.40575068308,1230.2281911588,1560.50982160188,
Oriente Medio y Norte de África (BIRF y la AIF),TMN,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
